agriculteurs,21,35,0.6363636363636364
agriculture,78,110,0.4050632911392405
ah,15,46,1.9375
ai,11791,25760,1.1846166892808685
aide,117,504,3.2796610169491527
aidé,2,19,5.666666666666667
aides,1,288,143.5
aient,211,384,0.8160377358490566
aigre,10,7,-0.2727272727272727
ail,541,1171,1.1623616236162362
aille,136,215,0.5766423357664233
ailleurs,49,57,0.16
Ain,1563,3546,1.2679028132992327
aîné,8,17,1.0
ainsi,799,1888,1.36125
air,4046,9747,1.4086978008401285
aire,3983,9619,1.4146586345381527
aires,1856,3612,0.9456112008616048
ais,2267,4450,0.9625220458553791
aisance,30,44,0.45161290322580644
aise,164,370,1.2484848484848485
ait,1780,3415,0.9180235822571589
ajout,465,1123,1.4120171673819744
ajoutant,20,26,0.2857142857142857
ajoute,26,54,1.037037037037037
ajouté,419,1039,1.4761904761904763
ajoutée,391,999,1.5510204081632653
ajoutent,6,18,1.7142857142857142
ajouter,11,14,0.25
al,13136,37340,1.8424297784882393
album,0,11,11.0
albums,0,11,11.0
alcool,606,321,-0.4695222405271829
alcoolique,56,117,1.0701754385964912
Algérie,12,4,-0.6153846153846154
Ali,2430,9784,3.0250925545043192
aliénation,12,7,-0.38461538461538464
alimentaire,32,52,0.6060606060606061
alimentaires,29,43,0.4666666666666667
alimentation,25,17,-0.3076923076923077
aliments,8,13,0.5555555555555556
alinéa,597,4096,5.851170568561873
alité,947,2453,1.5886075949367089
allé,31,85,1.6875
allée,2,36,11.333333333333334
aller,2,11,3.0
allés,12,28,1.2307692307692308
allié,14,10,-0.26666666666666666
allocation,66,86,0.29850746268656714
allocations,24,27,0.12
alloués,14,9,-0.3333333333333333
allumettes,27,1,-0.9285714285714286
alors,39,99,1.5
alpha,1,59,29.0
alu,601,1576,1.6196013289036544
aluminium,18,6,-0.631578947368421
amant,15,5,-0.625
ambulant,20,13,-0.3333333333333333
amélioration,21,76,2.5
améliorer,10,36,2.3636363636363638
amen,235,698,1.9618644067796611
aménagé,17,23,0.3333333333333333
aménagement,53,110,1.0555555555555556
aménagements,10,17,0.6363636363636364
amende,158,383,1.4150943396226414
amendes,46,80,0.723404255319149
amené,23,71,2.0
amenée,2,11,3.0
amenés,6,13,1.0
amer,11,7,-0.3333333333333333
ami,147,306,1.0743243243243243
amiable,10,22,1.0909090909090908
amis,0,24,24.0
amodiataire,8,13,0.5555555555555556
amortissable,66,150,1.2537313432835822
amortissement,143,442,2.076388888888889
an,25698,66339,1.5814234016887816
analogue,35,34,-0.027777777777777776
analogues,30,31,0.03225806451612903
analyse,18,51,1.736842105263158
analyses,5,10,0.8333333333333334
ANC,3255,8297,1.5485257985257985
anche,77,168,1.1666666666666667
ancien,68,94,0.37681159420289856
ancienne,27,30,0.10714285714285714
anciennes,14,10,-0.26666666666666666
ancienneté,3,10,1.75
anciens,28,40,0.41379310344827586
ange,489,946,0.9326530612244898
Angers,62,58,-0.06349206349206349
anges,61,71,0.16129032258064516
animal,25,34,0.34615384615384615
animale,7,18,1.375
animation,0,35,35.0
animaux,130,111,-0.1450381679389313
animé,0,31,31.0
animée,0,31,31.0
anis,502,1896,2.771371769383698
Anne,894,774,-0.1340782122905028
anneau,13,9,-0.2857142857142857
année,1253,4094,2.2655502392344498
années,172,574,2.3236994219653178
annexe,835,675,-0.19138755980861244
annexer,1,11,5.0
annexes,45,104,1.2826086956521738
anniversaire,1,16,7.5
annonce,10,19,0.8181818181818182
annonces,8,14,0.6666666666666666
annuaire,2,11,3.0
annuel,184,564,2.054054054054054
annuelle,112,303,1.6902654867256637
annuellement,24,34,0.4
annuelles,23,41,0.75
annuels,13,73,4.285714285714286
annulation,21,84,2.8636363636363638
annulé,17,20,0.16666666666666666
anomalie,4,12,1.6
anonyme,29,55,0.8666666666666667
anonymes,24,43,0.76
ans,5858,15588,1.6606929510155317
antarctique,0,36,36.0
Antarctique,0,36,36.0
ante,508,1633,2.2102161100196462
antérieur,145,346,1.3767123287671232
antérieure,111,280,1.5089285714285714
antérieures,26,43,0.6296296296296297
antérieurs,22,44,0.9565217391304348
anticipé,5,30,4.166666666666667
antiquité,4,30,5.2
août,84,100,0.18823529411764706
apéritif,19,3,-0.8
apparaît,54,129,1.3636363636363635
apparaître,48,118,1.4285714285714286
appareil,302,241,-0.20132013201320131
appareillage,2,10,2.6666666666666665
appareils,257,192,-0.25193798449612403
apparent,25,14,-0.4230769230769231
apparente,20,11,-0.42857142857142855
appartenance,2,19,5.666666666666667
appartenant,72,138,0.9041095890410958
appartiennent,21,46,1.1363636363636365
appartient,12,45,2.5384615384615383
appel,164,177,0.07878787878787878
appelé,36,46,0.2702702702702703
appelée,14,9,-0.3333333333333333
appelés,12,29,1.3076923076923077
appellation,81,43,-0.4634146341463415
appels,9,10,0.1
applicable,668,1362,1.0373692077727952
applicables,411,748,0.8179611650485437
application,1018,4023,2.9489695780176644
appliquant,57,84,0.46551724137931033
applique,231,1274,4.495689655172414
appliqué,62,259,3.126984126984127
appliquée,26,75,1.8148148148148149
appliquées,11,31,1.6666666666666667
appliquer,26,136,4.074074074074074
appliqués,11,73,5.166666666666667
apport,578,1558,1.692573402417962
apportant,24,59,1.4
apporte,123,275,1.2258064516129032
apporté,102,326,2.174757281553398
apportée,71,224,2.125
apportées,34,131,2.7714285714285714
apportent,29,54,0.8333333333333334
apporter,35,51,0.4444444444444444
apportés,18,70,2.736842105263158
apports,109,168,0.5363636363636364
apposer,19,16,-0.15
apposition,59,53,-0.1
appréciation,19,116,4.85
apprécie,25,152,4.884615384615385
apprécié,28,153,4.310344827586207
appréciée,22,77,2.391304347826087
apprécient,3,30,6.75
apprécier,11,47,3.0
appréciés,0,15,15.0
apprenti,73,72,-0.013513513513513514
apprentis,66,71,0.07462686567164178
apprentissage,36,51,0.40540540540540543
approbation,4,12,1.6
approprié,8,11,0.3333333333333333
approuvé,30,25,-0.16129032258064516
approuvée,11,4,-0.5833333333333334
approvisionnement,8,37,3.2222222222222223
appui,78,105,0.34177215189873417
appuyé,16,28,0.7058823529411765
appuyée,10,13,0.2727272727272727
après,769,968,0.2584415584415584
apte,11,18,0.5833333333333334
arc,573,949,0.6550522648083623
arche,10,14,0.36363636363636365
are,492,644,0.30831643002028397
argent,84,116,0.3764705882352941
aria,111,265,1.375
arme,11,23,1.0
armé,10,20,0.9090909090909091
armer,4,12,1.6
arrêt,535,768,0.43470149253731344
arrête,14,20,0.4
arrêté,505,724,0.43280632411067194
arrêtée,22,17,-0.21739130434782608
arrêtés,86,59,-0.3103448275862069
arrêts,5,10,0.8333333333333334
arrière,12,31,1.4615384615384615
arrières,11,14,0.25
arrivé,21,47,1.1818181818181819
arrivée,21,42,0.9545454545454546
arrondi,40,90,1.2195121951219512
arrondissement,10,11,0.09090909090909091
art,8992,26266,1.9208273101301012
article,5257,18699,2.5564853556485354
articles,1051,2453,1.332699619771863
artificiel,18,16,-0.10526315789473684
artificielle,13,11,-0.14285714285714285
artisan,101,237,1.3333333333333333
artisanale,35,110,2.0833333333333335
artisanat,7,60,6.625
artisans,38,35,-0.07692307692307693
artiste,11,88,6.416666666666667
artistes,3,63,15.0
artistique,12,80,5.230769230769231
artistiques,3,38,8.75
arts,229,1125,3.8956521739130436
as,5931,14708,1.479602157788267
ascendant,18,98,4.2105263157894735
ascenseur,4,10,1.2
Asie,7,18,1.375
asse,301,520,0.7251655629139073
assemblage,3,10,1.75
assemblé,25,54,1.1153846153846154
assemblée,25,53,1.0769230769230769
assemblées,15,10,-0.3125
Assen,20,12,-0.38095238095238093
assiette,172,272,0.5780346820809249
assimilé,177,266,0.5
assis,124,421,2.376
assise,38,68,0.7692307692307693
assises,12,10,-0.15384615384615385
assistance,41,242,4.785714285714286
assistant,3,21,4.5
assiste,28,44,0.5517241379310345
assisté,1,16,7.5
assister,26,41,0.5555555555555556
association,188,364,0.9312169312169312
associations,107,167,0.5555555555555556
associé,121,688,4.647540983606557
associée,3,70,16.75
associées,2,49,15.666666666666666
associés,99,404,3.05
assorti,22,65,1.8695652173913044
assortie,4,31,5.4
assujetti,270,911,2.3653136531365315
assume,2,14,4.0
assurance,232,405,0.7424892703862661
assurances,144,201,0.3931034482758621
assurant,6,35,4.142857142857143
assure,138,281,1.0287769784172662
assuré,80,138,0.7160493827160493
assurée,13,32,1.3571428571428572
assurent,20,35,0.7142857142857143
assurer,57,106,0.8448275862068966
assurés,35,27,-0.2222222222222222
assureur,50,58,0.1568627450980392
assureurs,26,27,0.037037037037037035
astre,40,33,-0.17073170731707318
atelier,46,28,-0.3829787234042553
ateliers,22,16,-0.2608695652173913
âtre,13,8,-0.35714285714285715
attaché,87,188,1.1477272727272727
attachée,22,36,0.6086956521739131
attachées,7,15,1.0
attachement,9,62,5.3
attachés,42,114,1.6744186046511629
atteindre,4,24,4.0
atteint,31,69,1.1875
atteinte,7,30,2.875
attend,2,15,4.333333333333333
attendu,0,12,12.0
attestation,81,306,2.7439024390243905
attester,4,31,5.4
attribue,7,21,1.75
attribué,75,231,2.0526315789473686
attribuée,33,91,1.7058823529411764
attribuées,20,60,1.9047619047619047
attribués,17,44,1.5
attribut,74,239,2.2
attribution,64,208,2.2153846153846155
attributions,9,49,4.0
au,15917,48245,2.0309084055785904
au régime,118,224,0.8907563025210085
aucun,227,358,0.5745614035087719
aucune,118,211,0.7815126050420168
au-dessous,11,4,-0.5833333333333334
au-dessus,19,4,-0.75
audiovisuel,0,181,181.0
audiovisuelle,0,112,112.0
audiovisuelles,0,49,49.0
audiovisuels,0,11,11.0
audit,77,155,1.0
audition,7,13,0.75
auge,14,17,0.2
augmentation,101,115,0.13725490196078433
augmentations,25,29,0.15384615384615385
augmente,7,10,0.375
augmenté,58,92,0.576271186440678
aune,12,2,-0.7692307692307693
auprès,96,484,4.0
auprès de,39,185,3.65
auquel,44,170,2.8
aura,125,257,1.0476190476190477
auraient,33,58,0.7352941176470589
aurait,38,108,1.794871794871795
auront,27,13,-0.5
aussi,30,26,-0.12903225806451613
austral,0,36,36.0
australe,0,36,36.0
autant,12,24,0.9230769230769231
auteur,51,302,4.826923076923077
auteurs,12,51,3.0
authenticité,1,15,7.0
authentique,12,42,2.3076923076923075
auto,580,1011,0.7418244406196214
automatique,26,37,0.4074074074074074
automatiques,23,9,-0.5833333333333334
automobile,66,29,-0.5522388059701493
automobiles,47,20,-0.5625
autonome,22,12,-0.43478260869565216
autonomes,12,6,-0.46153846153846156
autonomie,3,18,3.75
autorisant,2,15,4.333333333333333
autorisation,138,287,1.0719424460431655
autorisations,15,24,0.5625
autorise,21,22,0.045454545454545456
autorisé,207,209,0.009615384615384616
autorisée,81,79,-0.024390243902439025
autorisées,39,43,0.1
autoriser,13,15,0.14285714285714285
autorisés,81,68,-0.15853658536585366
autorité,85,327,2.813953488372093
autorités,18,67,2.5789473684210527
autre,1307,2843,1.1743119266055047
autre part,76,234,2.051948051948052
autrement,24,14,-0.4
autres,958,1526,0.5922836287799792
autrui,13,20,0.5
aux,5899,14273,1.419322033898305
auxiliaire,39,28,-0.275
auxiliaires,19,10,-0.45
auxquelles,63,109,0.71875
auxquels,55,108,0.9464285714285714
avaient,14,63,3.2666666666666666
avait,38,99,1.564102564102564
aval,5,12,1.1666666666666667
avance,87,226,1.5795454545454546
avancé,10,11,0.09090909090909091
avances,34,93,1.6857142857142857
avant,538,1337,1.4823747680890538
avantage,59,273,3.566666666666667
avantages,38,109,1.8205128205128205
avec,466,1210,1.5931477516059958
avenant,14,20,0.4
aveu,28,74,1.5862068965517242
aviation,6,27,3.0
avis,319,485,0.51875
avocat,12,39,2.076923076923077
avocats,10,22,1.0909090909090908
avoir,222,388,0.7443946188340808
avril,85,121,0.4186046511627907
axa,58,143,1.4406779661016949
axe,2072,3522,0.6994693680656054
axé,28,44,0.5517241379310345
axée,15,27,0.75
axes,386,673,0.7416020671834626
ayant,497,1260,1.5321285140562249
bac,149,264,0.7666666666666667
bagage,11,10,-0.08333333333333333
bagages,11,10,-0.08333333333333333
bail,139,447,2.2
bailleur,25,62,1.4230769230769231
bain,37,124,2.289473684210526
bains,9,12,0.3
baisse,6,20,2.0
bal,254,467,0.8352941176470589
balance,14,13,-0.06666666666666667
Ball,23,40,0.7083333333333334
ban,246,494,1.0040485829959513
banc,16,76,3.5294117647058822
bancaire,15,76,3.8125
bancaires,12,39,2.076923076923077
bande,14,26,0.8
bandes,9,10,0.1
banque,74,71,-0.04
banques,28,28,0.0
bar,98,212,1.1515151515151516
barème,37,78,1.0789473684210527
barque,15,21,0.375
barre,17,15,-0.1111111111111111
barres,11,9,-0.16666666666666666
bas,434,763,0.7563218390804598
base,385,669,0.7357512953367875
bases,102,178,0.7378640776699029
basse,10,13,0.2727272727272727
bassin,0,39,39.0
bat,235,716,2.038135593220339
bateau,49,85,0.72
bateaux,34,56,0.6285714285714286
bâti,294,759,1.576271186440678
bâtiment,82,127,0.5421686746987951
bâtiments,60,81,0.3442622950819672
bâtir,18,22,0.21052631578947367
battage,28,29,0.034482758620689655
battant,11,18,0.5833333333333334
battu,11,12,0.08333333333333333
bd,14,26,0.8
bel,23,114,3.7916666666666665
Bell,19,63,2.2
ben,23,40,0.7083333333333334
bénéfice,818,1585,0.9365079365079365
bénéfice net,30,30,0.0
bénéfices,354,632,0.7830985915492957
bénéficiaire,193,816,3.211340206185567
bénéficiaires,85,259,2.0232558139534884
bénéficiant,42,101,1.372093023255814
bénéficie,185,817,3.3978494623655915
bénéficié,26,101,2.7777777777777777
bénéficient,65,204,2.106060606060606
bénéficier,102,510,3.9611650485436893
bénéficier de,75,340,3.486842105263158
berge,9,105,9.6
besoin,103,156,0.5096153846153846
besoins,56,98,0.7368421052631579
bétail,11,4,-0.5833333333333334
bette,27,1,-0.9285714285714286
betterave,27,0,-0.9642857142857143
bic,61,42,-0.3064516129032258
bien,675,2326,2.4423076923076925
biens,560,1739,2.1016042780748663
bière,10,29,1.7272727272727273
bijou,22,14,-0.34782608695652173
bijoux,12,9,-0.23076923076923078
bilan,97,248,1.5408163265306123
bilans,14,18,0.26666666666666666
bile,123,70,-0.4274193548387097
bill,109,123,0.12727272727272726
billet,101,105,0.0392156862745098
billets,80,66,-0.1728395061728395
bio,0,76,76.0
biologique,0,25,25.0
bis,591,2692,3.5489864864864864
bit,584,1384,1.3675213675213675
blanc,50,63,0.2549019607843137
blanchiment,2,10,2.6666666666666665
blé,74,155,1.08
bloc,10,16,0.5454545454545454
blocage,4,13,1.8
bois,340,314,-0.07624633431085044
boisson,216,180,-0.16589861751152074
boissons,209,169,-0.19047619047619047
boîte,31,8,-0.71875
bon,196,341,0.7360406091370558
Bonn,57,84,0.46551724137931033
bonne,55,80,0.44642857142857145
bons,67,137,1.0294117647058822
bord,195,465,1.3775510204081634
borde,81,57,-0.2926829268292683
bouc,47,32,-0.3125
bouche,34,23,-0.3142857142857143
boucher,29,19,-0.3333333333333333
boucherie,28,17,-0.3793103448275862
bourg,9,16,0.7
bourse,259,469,0.8076923076923077
bourses,12,2,-0.7692307692307693
boursière,0,18,18.0
bout,84,96,0.1411764705882353
bouteille,67,40,-0.39705882352941174
bouteilles,49,31,-0.36
boutique,3,25,5.5
boutiques,1,14,6.5
bovin,14,21,0.4666666666666667
brai,15,6,-0.5625
branche,10,47,3.3636363636363638
branches,4,10,1.2
bras,12,14,0.15384615384615385
brasserie,1,11,5.0
brevet,19,36,0.85
brevets,14,20,0.4
bride,3,34,7.75
brique,63,66,0.046875
briques,18,13,-0.2631578947368421
bru,120,274,1.2727272727272727
bruit,0,16,16.0
brûler,13,0,-0.9285714285714286
brut,108,253,1.3302752293577982
brute,26,66,1.4814814814814814
brutes,16,28,0.7058823529411765
bu,1788,4475,1.5019564002235886
budget,83,436,4.2023809523809526
bull,57,43,-0.2413793103448276
bulle,57,41,-0.27586206896551724
bulletin,55,41,-0.25
bulletins,37,16,-0.5526315789473685
bure,250,179,-0.28286852589641437
bureau,224,155,-0.30666666666666664
bureaux,44,50,0.13333333333333333
bus,26,47,0.7777777777777778
but,457,1192,1.6048034934497817
câble,11,12,0.08333333333333333
câbles,11,5,-0.5
CAC,32,70,1.1515151515151516
caca,13,5,-0.5714285714285714
cacao,13,5,-0.5714285714285714
cache,14,22,0.5333333333333333
cachet,13,22,0.6428571428571429
cadre,72,602,7.260273972602739
cadres,6,11,0.7142857142857143
cage,5,13,1.3333333333333333
cahier,7,31,3.0
Caire,31,93,1.9375
caisse,268,303,0.13011152416356878
caisses,104,109,0.047619047619047616
cal,1104,4215,2.8153846153846156
calcul,335,1013,2.017857142857143
calculé,185,555,1.989247311827957
calculée,96,243,1.5154639175257731
calculer,12,14,0.15384615384615385
calculs,2,14,4.0
Calédonie,0,84,84.0
came,15,76,3.8125
camion,23,7,-0.6666666666666666
camp,99,46,-0.53
campagne,94,36,-0.6105263157894737
campagnes,15,6,-0.5625
canal,7,14,0.875
canalisation,7,13,0.75
candidat,0,11,11.0
canton,22,2,-0.8695652173913043
caoutchouc,13,6,-0.5
cap,518,1482,1.857418111753372
capacité,32,70,1.1515151515151516
capacités,1,10,4.5
capital,249,995,2.984
capitalisation,4,72,13.6
capitaux,54,109,1.0
car,504,986,0.9544554455445544
caractère,149,302,1.02
caractères,16,31,0.8823529411764706
caractéristique,47,172,2.6041666666666665
caractéristiques,46,169,2.617021276595745
carburant,7,41,4.25
carburants,5,14,1.5
carcasse,10,23,1.1818181818181819
carnet,63,47,-0.25
carnets,26,26,0.0
carré,49,115,1.32
carrés,31,42,0.34375
carrière,12,22,0.7692307692307693
carrières,11,12,0.08333333333333333
carte,79,67,-0.15
cartes,37,12,-0.6578947368421053
cas,1424,3822,1.6828070175438596
case,1,12,5.5
cassation,6,22,2.2857142857142856
casse,15,24,0.5625
catégorie,257,675,1.62015503875969
catégories,108,282,1.5963302752293578
cause,103,255,1.4615384615384615
caution,154,96,-0.3741935483870968
cave,23,12,-0.4583333333333333
caves,20,9,-0.5238095238095238
ce,17306,42568,1.459640607846536
cédant,116,621,4.316239316239316
cède,287,605,1.1041666666666667
cédé,259,463,0.7846153846153846
céder,153,407,1.6493506493506493
Cee,2,43,13.666666666666666
cela,2,10,2.6666666666666665
célibat,12,45,2.5384615384615383
célibataire,12,45,2.5384615384615383
celle,660,2039,2.086232980332829
celle-ci,75,253,2.3421052631578947
celles,260,798,2.0613026819923372
cellier,11,6,-0.4166666666666667
celui,304,783,1.5704918032786885
celui-ci,79,210,1.6375
cent,396,883,1.2267002518891688
centaine,0,20,20.0
centime,11,8,-0.25
centimètres,13,6,-0.5
central,76,155,1.025974025974026
centrale,45,67,0.4782608695652174
centrales,15,24,0.5625
centralisée,6,13,1.0
centraux,1,12,5.5
centre,122,224,0.8292682926829268
centres,43,83,0.9090909090909091
cents,10,24,1.2727272727272727
cep,666,1481,1.221889055472264
cependant,17,23,0.3333333333333333
cercle,35,39,0.1111111111111111
cercles,24,21,-0.12
céréale,21,14,-0.3181818181818182
céréales,21,14,-0.3181818181818182
cerne,432,398,-0.07852193995381063
cerner,3,11,2.0
certain,97,230,1.3571428571428572
certaine,46,173,2.702127659574468
certaines,33,144,3.264705882352941
certains,46,48,0.0425531914893617
certificat,179,306,0.7055555555555556
certification,2,35,11.0
certificats,75,85,0.13157894736842105
ces,4903,11412,1.3272838499184338
cessation,61,170,1.7580645161290323
cesse,62,223,2.5555555555555554
cessé,16,39,1.3529411764705883
cessent,26,56,1.1111111111111112
cesser,7,10,0.375
cession,597,1876,2.1387959866220734
cessions,122,246,1.008130081300813
cet,1845,4553,1.466955579631636
cette,1470,3514,1.389530931339225
ceux,311,715,1.294871794871795
ceux-ci,40,83,1.048780487804878
chacun,267,586,1.1902985074626866
chacune,112,264,1.345132743362832
chaîne,11,30,1.5833333333333333
chaleur,7,68,7.625
chambre,76,146,0.9090909090909091
chambres,47,90,0.8958333333333334
champ,64,162,1.5076923076923077
change,217,632,1.9036697247706422
changé,9,27,1.8
changement,101,243,1.392156862745098
changements,18,39,1.105263157894737
changer,6,10,0.5714285714285714
changes,20,59,1.8571428571428572
chant,51,151,1.9230769230769231
chantier,12,30,1.3846153846153846
chapitre,66,144,1.164179104477612
chapitres,10,10,0.0
chaque,749,1569,1.0933333333333333
char,894,2034,1.2737430167597765
charbon,16,10,-0.35294117647058826
charcuterie,28,17,-0.3793103448275862
charge,585,1044,0.7832764505119454
chargé,250,927,2.697211155378486
chargée,25,83,2.230769230769231
chargées,9,28,1.9
chargement,52,44,-0.1509433962264151
charges,200,503,1.507462686567164
chargés,52,199,2.7735849056603774
charte,1,13,6.0
chas,29,18,-0.36666666666666664
chasse,29,18,-0.36666666666666664
chat,208,493,1.3636363636363635
chats,59,85,0.43333333333333335
chaud,20,80,2.857142857142857
chaude,2,50,16.0
chaudière,12,27,1.1538461538461537
chauffage,25,88,2.423076923076923
chef,95,106,0.11458333333333333
chefs,12,31,1.4615384615384615
chemin,55,22,-0.5892857142857143
chemins,43,8,-0.7954545454545454
chèque,70,46,-0.3380281690140845
chèques,39,29,-0.25
cher,133,450,2.3656716417910446
cherche,68,359,4.217391304347826
cherché,10,14,0.36363636363636365
chercher,1,13,6.0
chère,13,17,0.2857142857142857
chères,10,17,0.6363636363636364
cheval,10,17,0.6363636363636364
chevaux,13,15,0.14285714285714285
chez,70,71,0.014084507042253521
chier,6,147,20.142857142857142
chiffre,301,541,0.7947019867549668
chiffres,55,65,0.17857142857142858
chimique,17,20,0.16666666666666666
chine,168,156,-0.07100591715976332
choc,14,6,-0.5333333333333333
chocolat,14,5,-0.6
choisi,24,60,1.44
choisie,3,21,4.5
choisis,14,17,0.2
choix,21,64,1.9545454545454546
chose,2,10,2.6666666666666665
chou,20,7,-0.6190476190476191
chronologique,1,14,6.5
chu,30,41,0.3548387096774194
ci,9106,27819,2.054793016361041
CIA,1777,4735,1.6636670416197976
ciel,55,209,2.75
cieux,12,48,2.769230769230769
cigarette,14,23,0.6
cigarettes,14,23,0.6
cil,262,645,1.456273764258555
cime,20,15,-0.23809523809523808
ciment,10,2,-0.7272727272727273
ciné,49,160,2.22
cinéma,48,154,2.163265306122449
cinématographique,39,119,2.0
cinématographiques,30,76,1.4838709677419355
cinq,231,832,2.5905172413793105
cinq cents,0,12,12.0
cinq jours,17,23,0.3333333333333333
